date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:59:29	13901/13901	---M--	200	added ('OK')	text/css	etag:%22364d-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css	(from https://sego.dexignzone.com/xhtml/orders.html)
12:59:29	3656/3656	---M--	200	added ('OK')	text/css	etag:%22e48-58dde99508380%22	https://sego.dexignzone.com/xhtml/vendor/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	(from https://sego.dexignzone.com/xhtml/orders.html)
12:59:29	53324/53324	---M--	200	added ('OK')	application/x-javascript	etag:%22d04c-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/moment/moment.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/moment/moment.min.js	(from https://sego.dexignzone.com/xhtml/orders.html)
12:59:30	541/541	---M--	200	added ('OK')	application/x-javascript	etag:%2221d-58dde99508380%22	https://sego.dexignzone.com/xhtml/js/plugins-init/material-date-picker-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/material-date-picker-init.js	(from https://sego.dexignzone.com/xhtml/orders.html)
12:59:30	57905/57905	---M--	200	added ('OK')	application/x-javascript	etag:%22e231-58dde99508380%22	https://sego.dexignzone.com/xhtml/vendor/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	(from https://sego.dexignzone.com/xhtml/orders.html)
12:59:32	77510/77510	---M--	200	added ('OK')	image/png	etag:%2212ec6-5b720d55c8480%22	https://sego.dexignzone.com/xhtml/images/map.png	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/map.png	(from https://sego.dexignzone.com/xhtml/order-id.html)
12:59:32	2487/2487	---M--	200	added ('OK')	image/jpeg	etag:%229b7-5b7488fb3b200%22	https://sego.dexignzone.com/xhtml/images/profile/18.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/profile/18.jpg	(from https://sego.dexignzone.com/xhtml/order-id.html)
12:59:32	82567/82567	---M--	200	added ('OK')	application/x-javascript	etag:%2214287-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	(from https://sego.dexignzone.com/xhtml/orders.html)
12:59:32	6293/6293	---M--	200	added ('OK')	image/jpeg	etag:%221895-5b7489ef5f200%22	https://sego.dexignzone.com/xhtml/images/card/pic5.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/card/pic5.jpg	(from https://sego.dexignzone.com/xhtml/order-id.html)
12:59:33	10248/10248	---M--	200	added ('OK')	image/jpeg	etag:%222808-5b7489ef5f200%22	https://sego.dexignzone.com/xhtml/images/card/pic6.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/card/pic6.jpg	(from https://sego.dexignzone.com/xhtml/order-id.html)
12:59:33	9337/9337	---M--	200	added ('OK')	image/jpeg	etag:%222479-5b7489ef5f200%22	https://sego.dexignzone.com/xhtml/images/card/pic7.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/card/pic7.jpg	(from https://sego.dexignzone.com/xhtml/order-id.html)
12:59:33	6681/6681	---M--	200	added ('OK')	image/jpeg	etag:%221a19-5b7488fb3b200%22	https://sego.dexignzone.com/xhtml/images/profile/19.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/profile/19.jpg	(from https://sego.dexignzone.com/xhtml/order-id.html)
12:59:34	10742/10742	---M--	200	added ('OK')	image/jpeg	etag:%2229f6-5b7489ef5f200%22	https://sego.dexignzone.com/xhtml/images/card/pic4.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/card/pic4.jpg	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:34	11469/11469	---M--	200	added ('OK')	image/jpeg	etag:%222ccd-5b7489ef5f200%22	https://sego.dexignzone.com/xhtml/images/card/pic9.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/card/pic9.jpg	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:34	16583/16583	---M--	200	added ('OK')	image/jpeg	etag:%2240c7-5b7489ef5f200%22	https://sego.dexignzone.com/xhtml/images/card/pic2.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/card/pic2.jpg	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:34	11638/11638	---M--	200	added ('OK')	image/jpeg	etag:%222d76-5b7489ef5f200%22	https://sego.dexignzone.com/xhtml/images/card/pic8.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/card/pic8.jpg	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:34	10478/10478	---M--	200	added ('OK')	image/jpeg	etag:%2228ee-5b7489ef5f200%22	https://sego.dexignzone.com/xhtml/images/card/pic11.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/card/pic11.jpg	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:35	9616/9616	---M--	200	added ('OK')	image/jpeg	etag:%222590-5b7489848f600%22	https://sego.dexignzone.com/xhtml/images/dish/pic5.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/dish/pic5.jpg	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:37	9285/9285	---M--	200	added ('OK')	image/jpeg	etag:%222445-5b74898677a80%22	https://sego.dexignzone.com/xhtml/images/dish/pic4.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/dish/pic4.jpg	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:37	10672/10672	---M--	200	added ('OK')	image/jpeg	etag:%2229b0-5b74898677a80%22	https://sego.dexignzone.com/xhtml/images/dish/pic3.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/dish/pic3.jpg	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:37	7061/7061	---M--	200	added ('OK')	image/jpeg	etag:%221b95-5b7489848f600%22	https://sego.dexignzone.com/xhtml/images/dish/pic2.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/dish/pic2.jpg	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:37	6744/6744	---M--	200	added ('OK')	image/jpeg	etag:%221a58-5b7489848f600%22	https://sego.dexignzone.com/xhtml/images/dish/pic1.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/dish/pic1.jpg	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:38	446/446	---M--	200	added ('OK')	image/svg+xml	etag:%221be-5b72508bf9700%22	https://sego.dexignzone.com/xhtml/images/svg/ic_stat3.svg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/svg/ic_stat3.svg	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:39	35106/35106	---M--	200	added ('OK')	image/jpeg	etag:%228922-5b7489848f600%22	https://sego.dexignzone.com/xhtml/images/dish/pic7.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/dish/pic7.jpg	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:39	63668/63668	---M--	200	added ('OK')	image/jpeg	etag:%22f8b4-5b7489848f600%22	https://sego.dexignzone.com/xhtml/images/dish/pic6.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/dish/pic6.jpg	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:40	41039/41039	---M--	200	added ('OK')	image/jpeg	etag:%22a04f-5b7489848f600%22	https://sego.dexignzone.com/xhtml/images/dish/pic8.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/dish/pic8.jpg	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:40	48887/48887	---M--	200	added ('OK')	image/jpeg	etag:%22bef7-5b7489848f600%22	https://sego.dexignzone.com/xhtml/images/dish/pic10.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/dish/pic10.jpg	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:40	35402/35402	---M--	200	added ('OK')	image/jpeg	etag:%228a4a-5b7489848f600%22	https://sego.dexignzone.com/xhtml/images/dish/pic9.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/dish/pic9.jpg	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:41	9034/9034	---M--	200	added ('OK')	application/x-javascript	etag:%22234a-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/waypoints/jquery.waypoints.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/waypoints/jquery.waypoints.min.js	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:41	56546/56546	---M--	200	added ('OK')	image/jpeg	etag:%22dce2-5b7489848f600%22	https://sego.dexignzone.com/xhtml/images/dish/pic11.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/dish/pic11.jpg	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:41	2183/2183	---M--	200	added ('OK')	application/x-javascript	etag:%22887-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/jquery.counterup/jquery.counterup.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/jquery.counterup/jquery.counterup.min.js	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:41	2409/2409	---M--	200	added ('OK')	application/x-javascript	etag:%22969-5b72516569800%22	https://sego.dexignzone.com/xhtml/js/dashboard/analytics.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/dashboard/analytics.js	(from https://sego.dexignzone.com/xhtml/analytics.html)
12:59:41	12780/12780	---M--	200	added ('OK')	text/css	etag:%2231ec-59e82348ac500%22	https://sego.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.css	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.css	(from https://sego.dexignzone.com/xhtml/email-compose.html)
12:59:42	16144/16144	---M--	200	added ('OK')	text/css	etag:%223f10-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/fullcalendar/css/fullcalendar.min.css	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/fullcalendar/css/fullcalendar.min.css	(from https://sego.dexignzone.com/xhtml/app-calender.html)
12:59:43	134624/134624	---M--	200	added ('OK')	application/x-javascript	etag:%2220de0-5af730154fc80%22	https://sego.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.js	(from https://sego.dexignzone.com/xhtml/email-compose.html)
12:59:45	6105/6105	---M--	200	added ('OK')	application/x-javascript	etag:%2217d9-58e869948cc00%22	https://sego.dexignzone.com/xhtml/js/plugins-init/fullcalendar-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/fullcalendar-init.js	(from https://sego.dexignzone.com/xhtml/app-calender.html)
12:59:45	238326/238326	---M--	200	added ('OK')	application/x-javascript	etag:%223a2f6-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/jqueryui/js/jquery-ui.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/jqueryui/js/jquery-ui.min.js	(from https://sego.dexignzone.com/xhtml/app-calender.html)
12:59:45	28747/28747	---M--	200	added ('OK')	image/jpeg	etag:%22704b-5b74881dfa800%22	https://sego.dexignzone.com/xhtml/images/product/1.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/product/1.jpg	(from https://sego.dexignzone.com/xhtml/ecom-product-grid.html)
12:59:45	216960/216960	---M--	200	added ('OK')	application/x-javascript	etag:%2234f80-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/fullcalendar/js/fullcalendar.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/fullcalendar/js/fullcalendar.min.js	(from https://sego.dexignzone.com/xhtml/app-calender.html)
12:59:46	28585/28585	---M--	200	added ('OK')	image/jpeg	etag:%226fa9-5b74881dfa800%22	https://sego.dexignzone.com/xhtml/images/product/2.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/product/2.jpg	(from https://sego.dexignzone.com/xhtml/ecom-product-grid.html)
12:59:46	34852/34852	---M--	200	added ('OK')	image/jpeg	etag:%228824-5b74881dfa800%22	https://sego.dexignzone.com/xhtml/images/product/3.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/product/3.jpg	(from https://sego.dexignzone.com/xhtml/ecom-product-grid.html)
12:59:46	34741/34741	---M--	200	added ('OK')	image/jpeg	etag:%2287b5-5b74881c12380%22	https://sego.dexignzone.com/xhtml/images/product/4.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/product/4.jpg	(from https://sego.dexignzone.com/xhtml/ecom-product-grid.html)
12:59:46	36154/36154	---M--	200	added ('OK')	image/jpeg	etag:%228d3a-5b74881c12380%22	https://sego.dexignzone.com/xhtml/images/product/5.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/product/5.jpg	(from https://sego.dexignzone.com/xhtml/ecom-product-grid.html)
12:59:46	35802/35802	---M--	200	added ('OK')	image/jpeg	etag:%228bda-5b74881c12380%22	https://sego.dexignzone.com/xhtml/images/product/6.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/product/6.jpg	(from https://sego.dexignzone.com/xhtml/ecom-product-grid.html)
12:59:47	35934/35934	---M--	200	added ('OK')	image/jpeg	etag:%228c5e-5b74881c12380%22	https://sego.dexignzone.com/xhtml/images/product/7.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/product/7.jpg	(from https://sego.dexignzone.com/xhtml/ecom-product-grid.html)
12:59:47	1387/1387	---M--	200	added ('OK')	text/css	etag:%2256b-5a1ea14817180%22	https://sego.dexignzone.com/xhtml/vendor/star-rating/star-rating-svg.css	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/star-rating/star-rating-svg.css	(from https://sego.dexignzone.com/xhtml/ecom-product-list.html)
12:59:47	1503/1503	---M--	200	added ('OK')	application/x-javascript	etag:%225df-5a1ea18ad8f00%22	https://sego.dexignzone.com/xhtml/vendor/star-rating/jquery.star-rating-svg.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/star-rating/jquery.star-rating-svg.js	(from https://sego.dexignzone.com/xhtml/ecom-product-list.html)
12:59:48	37168/37168	---M--	200	added ('OK')	image/jpeg	etag:%229130-5b74892349080%22	https://sego.dexignzone.com/xhtml/images/tab/1.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/tab/1.jpg	(from https://sego.dexignzone.com/xhtml/ecom-product-detail.html)
12:59:49	39768/39768	---M--	200	added ('OK')	image/jpeg	etag:%229b58-5b74892349080%22	https://sego.dexignzone.com/xhtml/images/tab/2.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/tab/2.jpg	(from https://sego.dexignzone.com/xhtml/ecom-product-detail.html)
12:59:49	36066/36066	---M--	200	added ('OK')	image/jpeg	etag:%228ce2-5b74892160c00%22	https://sego.dexignzone.com/xhtml/images/tab/3.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/tab/3.jpg	(from https://sego.dexignzone.com/xhtml/ecom-product-detail.html)
12:59:50	33862/33862	---M--	200	added ('OK')	image/jpeg	etag:%228446-5b74892160c00%22	https://sego.dexignzone.com/xhtml/images/tab/4.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/tab/4.jpg	(from https://sego.dexignzone.com/xhtml/ecom-product-detail.html)
12:59:50	4065/4065	---M--	200	added ('OK')	image/png	etag:%22fe1-5b706fbef3d00%22	https://sego.dexignzone.com/xhtml/images/qr.png	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/qr.png	(from https://sego.dexignzone.com/xhtml/ecom-invoice.html)
12:59:50	526739/526739	---M--	200	added ('OK')	application/x-javascript	etag:%2280993-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/highlightjs/highlight.pack.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/highlightjs/highlight.pack.min.js	(from https://sego.dexignzone.com/xhtml/ecom-product-grid.html)
12:59:51	482/482	---M--	200	added ('OK')	image/png	etag:%221e2-5b7487110ad80%22	https://sego.dexignzone.com/xhtml/images/avatar/5.png	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/avatar/5.png	(from https://sego.dexignzone.com/xhtml/ecom-customers.html)
12:59:51	2210/2210	---M--	200	added ('OK')	image/png	etag:%228a2-5b74870f22900%22	https://sego.dexignzone.com/xhtml/images/avatar/1.png	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/avatar/1.png	(from https://sego.dexignzone.com/xhtml/ecom-customers.html)
12:59:52	24629/24629	---M--	200	added ('OK')	application/x-javascript	etag:%226035-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/flot/jquery.flot.pie.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/flot/jquery.flot.pie.js	(from https://sego.dexignzone.com/xhtml/chart-flot.html)
12:59:52	3373/3373	---M--	200	added ('OK')	application/x-javascript	etag:%22d2d-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/flot/jquery.flot.resize.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/flot/jquery.flot.resize.js	(from https://sego.dexignzone.com/xhtml/chart-flot.html)
12:59:52	126139/126139	---M--	200	added ('OK')	application/x-javascript	etag:%221ecbb-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/flot/jquery.flot.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/flot/jquery.flot.js	(from https://sego.dexignzone.com/xhtml/chart-flot.html)
12:59:52	1756/1756	---M--	200	added ('OK')	application/x-javascript	etag:%226dc-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/flot-spline/jquery.flot.spline.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/flot-spline/jquery.flot.spline.min.js	(from https://sego.dexignzone.com/xhtml/chart-flot.html)
12:59:53	10856/10856	---M--	200	added ('OK')	application/x-javascript	etag:%222a68-5b74ca473c000%22	https://sego.dexignzone.com/xhtml/js/plugins-init/flot-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/flot-init.js	(from https://sego.dexignzone.com/xhtml/chart-flot.html)
12:59:54	8017/8017	---M--	200	added ('OK')	application/x-javascript	etag:%221f51-5b7378b515200%22	https://sego.dexignzone.com/xhtml/js/plugins-init/morris-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/morris-init.js	(from https://sego.dexignzone.com/xhtml/chart-morris.html)
12:59:55	35658/35658	---M--	200	added ('OK')	application/x-javascript	etag:%228b4a-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/morris/morris.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/morris/morris.min.js	(from https://sego.dexignzone.com/xhtml/chart-morris.html)
12:59:55	90656/90656	---M--	200	added ('OK')	application/x-javascript	etag:%2216220-5b2bc6e333a00%22	https://sego.dexignzone.com/xhtml/vendor/morris/raphael-min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/morris/raphael-min.js	(from https://sego.dexignzone.com/xhtml/chart-morris.html)
12:59:55	20236/20236	---M--	200	added ('OK')	application/x-javascript	etag:%224f0c-5b74b16a69780%22	https://sego.dexignzone.com/xhtml/js/plugins-init/chartjs-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/chartjs-init.js	(from https://sego.dexignzone.com/xhtml/chart-chartjs.html)
12:59:56	40223/40223	---M--	200	added ('OK')	application/x-javascript	etag:%229d1f-58dde99508380%22	https://sego.dexignzone.com/xhtml/vendor/chartist/js/chartist.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/chartist/js/chartist.min.js	(from https://sego.dexignzone.com/xhtml/chart-chartist.html)
12:59:56	3039/3039	---M--	200	added ('OK')	application/x-javascript	etag:%22bdf-58dde99508380%22	https://sego.dexignzone.com/xhtml/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	(from https://sego.dexignzone.com/xhtml/chart-chartist.html)
12:59:56	22366/22366	---M--	200	added ('OK')	application/x-javascript	etag:%22575e-5b74c97ef6780%22	https://sego.dexignzone.com/xhtml/js/plugins-init/chartist-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/chartist-init.js	(from https://sego.dexignzone.com/xhtml/chart-chartist.html)
12:59:56	62675/62675	---M--	200	added ('OK')	application/x-javascript	etag:%22f4d3-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/jquery-sparkline/jquery.sparkline.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/jquery-sparkline/jquery.sparkline.min.js	(from https://sego.dexignzone.com/xhtml/chart-sparkline.html)
12:59:57	6649/6649	---M--	200	added ('OK')	application/x-javascript	etag:%2219f9-5b7378b515200%22	https://sego.dexignzone.com/xhtml/js/plugins-init/sparkline-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/sparkline-init.js	(from https://sego.dexignzone.com/xhtml/chart-sparkline.html)
12:59:57	5103/5103	---M--	200	added ('OK')	application/x-javascript	etag:%2213ef-5b7378b515200%22	https://sego.dexignzone.com/xhtml/js/plugins-init/piety-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/piety-init.js	(from https://sego.dexignzone.com/xhtml/chart-peity.html)
12:59:58	8426/8426	---M--	200	added ('OK')	image/jpeg	etag:%2220ea-5b7487110ad80%22	https://sego.dexignzone.com/xhtml/images/avatar/7.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/avatar/7.jpg	(from https://sego.dexignzone.com/xhtml/ui-media-object.html)
12:59:58	6495/6495	---M--	200	added ('OK')	image/jpeg	etag:%22195f-5b7487110ad80%22	https://sego.dexignzone.com/xhtml/images/avatar/6.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/avatar/6.jpg	(from https://sego.dexignzone.com/xhtml/ui-media-object.html)
12:59:58	7146/7146	---M--	200	added ('OK')	image/jpeg	etag:%221bea-5b7487110ad80%22	https://sego.dexignzone.com/xhtml/images/avatar/8.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/avatar/8.jpg	(from https://sego.dexignzone.com/xhtml/ui-media-object.html)
12:59:59	43814/43814	---M--	200	added ('OK')	image/png	etag:%22ab26-5b7489ef5f200%22	https://sego.dexignzone.com/xhtml/images/card/1.png	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/card/1.png	(from https://sego.dexignzone.com/xhtml/ui-card.html)
13:00:00	60500/60500	---M--	200	added ('OK')	image/png	etag:%22ec54-5b7489ef5f200%22	https://sego.dexignzone.com/xhtml/images/card/2.png	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/card/2.png	(from https://sego.dexignzone.com/xhtml/ui-card.html)
13:00:02	58661/58661	---M--	200	added ('OK')	image/png	etag:%22e525-5b7489ef5f200%22	https://sego.dexignzone.com/xhtml/images/card/3.png	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/card/3.png	(from https://sego.dexignzone.com/xhtml/ui-card.html)
13:00:02	96289/96289	---M--	200	added ('OK')	image/jpeg	etag:%2217821-5b748742a2280%22	https://sego.dexignzone.com/xhtml/images/big/img1.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/big/img1.jpg	(from https://sego.dexignzone.com/xhtml/ui-carousel.html)
13:00:02	96327/96327	---M--	200	added ('OK')	image/jpeg	etag:%2217847-5b7487448a700%22	https://sego.dexignzone.com/xhtml/images/big/img2.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/big/img2.jpg	(from https://sego.dexignzone.com/xhtml/ui-carousel.html)
13:00:03	101724/101724	---M--	200	added ('OK')	image/jpeg	etag:%2218d5c-5b748742a2280%22	https://sego.dexignzone.com/xhtml/images/big/img3.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/big/img3.jpg	(from https://sego.dexignzone.com/xhtml/ui-carousel.html)
13:00:05	100292/100292	---M--	200	added ('OK')	image/jpeg	etag:%22187c4-5b748742a2280%22	https://sego.dexignzone.com/xhtml/images/big/img4.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/big/img4.jpg	(from https://sego.dexignzone.com/xhtml/ui-carousel.html)
13:00:05	236320/236320	---M--	200	added ('OK')	image/jpeg	etag:%2239b20-5b748742a2280%22	https://sego.dexignzone.com/xhtml/images/big/img6.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/big/img6.jpg	(from https://sego.dexignzone.com/xhtml/ui-carousel.html)
13:00:06	15181/15181	---M--	200	added ('OK')	text/css	etag:%223b4d-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/select2/css/select2.min.css	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/select2/css/select2.min.css	(from https://sego.dexignzone.com/xhtml/uc-select2.html)
13:00:06	76272/76272	---M--	200	added ('OK')	application/x-javascript	etag:%22129f0-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/select2/js/select2.full.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/select2/js/select2.full.min.js	(from https://sego.dexignzone.com/xhtml/uc-select2.html)
13:00:07	10549/10549	---M--	200	added ('OK')	application/x-javascript	etag:%222935-5b13dcabc1b00%22	https://sego.dexignzone.com/xhtml/js/plugins-init/select2-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/select2-init.js	(from https://sego.dexignzone.com/xhtml/uc-select2.html)
